text,label,rationale
Give Phil a rest tomorrow: Ederson Walker Dias Laporte Cancelo KDB Rodri :water_pistol: :dog_face: Sterling Bernardo Grealish,0,"The tweet straightforwardly suggests resting Phil, listing players without any implied contradiction."
Funny. I’ve wanted him to leave since about three months after his debut.,0,The statement directly expresses a genuine desire for someone to leave without any hidden meaning.
It could dislodge this gang of lethal crooks so for the minute it's hot.,0,The statement literally suggests a beneficial action against dangerous criminals without any implied contradiction.
i cant wait for sonny to show up in their static dress hoodie and we’ll end up being matchy again,0,The words express genuine excitement about coordinating outfits with Sonny.
I just realised that Kate Bishop and Yelena can go on dogwalking dates together,0,The statement straightforwardly expresses a realization about two characters sharing a casual activity.
Norwich away :Yemen: :Yemen: :Yemen:,0,The tweet literally expresses excitement or enthusiasm about an away game in Norwich.
saw a video of someone getting a hug. would LOVE a hug. u know those really nice ones,0,"The speaker expresses a genuine desire for a comforting hug, conveying straightforward emotions."
Liverpool are just such an awful team. bunch of frauds.,0,The words directly express a negative opinion about Liverpool's performance without any irony or hidden meaning.
Great to see you All it was a really fund Christmas celebration :party_popper:,0,The words express genuine happiness about a fun Christmas celebration without any implied contradiction.
"You were given the option to be born into a more financially stable family at conception, but chose not to avail yourself of the opportunity provided; perhaps you should now take personal responsibility for that decision, and deal with the consequences?' :top_hat:",1,The phrase 'take personal responsibility' is used ironically to mock the unrealistic expectation of choice at conception.
I can already sense that I will not be able to sleep tonight and I wonder if the myth of not being able to sleep bcos someone is thinking about u or dreaming about u being true. It can’t be,0,The tweet directly expresses concern about sleeplessness and questions the myth without irony.
"My neighbours children are so annoying when they block the driveway because they are round all the time, rather than staying at their own house.",0,The statement directly expresses frustration about the neighbors' children blocking the driveway without any hidden meaning.
Fantastic control with the hand there before slotting it in.,0,The words directly commend the skillful action of controlling and scoring without any implied contradiction.
Does anyone think Johnson will resign or do you think he will front it out,0,The question directly inquires about opinions on Johnson's potential resignation without any implied irony.
"such a good morning, computer froze, update then crashed my laptop, just spilt a cup of coffee. Can the week honestly get any better than this!!",1,The phrase 'such a good morning' is used ironically to highlight a series of frustrating events.
First time for a Cooper team to score 4 at The Liberty ?,0,The statement directly conveys excitement about a team's achievement without any implied contradiction.
My folks partying like it’s Friday :face_with_tears_of_joy:,0,The words directly express enjoyment and celebration without any implied contradiction.
"The usual UK race baiters, strangely have got absolutely nothing to say about the Jussie Smollett case.",0,The statement directly critiques UK commentators for their silence on a specific case without implying irony.
So he should the bowling wasn’t the problem,0,"The statement directly asserts that the bowling was not an issue, conveying a clear opinion."
Day 4 of the Ashes let’s gooooo,0,The excitement expressed in 'let’s gooooo' directly conveys enthusiasm for the event.
It’s someone’s birthday. Can’t for the life of me remember who. Happy birthday whoever thou art. Hope you have a good one,0,The speaker expresses genuine uncertainty about the birthday person's identity while wishing them well.
